gbifid	latitude	longitude	presence	wc2.1_2.5m_bio_1	wc2.1_2.5m_bio_2	wc2.1_2.5m_bio_3	wc2.1_2.5m_bio_4	wc2.1_2.5m_bio_5	wc2.1_2.5m_bio_6	wc2.1_2.5m_bio_7	wc2.1_2.5m_bio_8	wc2.1_2.5m_bio_9	wc2.1_2.5m_bio_10	wc2.1_2.5m_bio_11	wc2.1_2.5m_bio_12	wc2.1_2.5m_bio_13	wc2.1_2.5m_bio_14	wc2.1_2.5m_bio_15	wc2.1_2.5m_bio_16	wc2.1_2.5m_bio_17	wc2.1_2.5m_bio_18	wc2.1_2.5m_bio_19
NA	34.770833333333336	-110.27083333333333	0	12.279166221618652	18.284332275390625	45.57411193847656	828.90679931640625	33.52399826049805	-6.595999717712402	40.119998931884766	22.23200035095215	15.655333518981934	22.687999725341797	2.3499999046325684	275	49	7	53.6478385925293	124	28	97	55
NA	35.645833333333336	-114.64583333333333	0	22.103832244873047	14.07699966430664	37.98434829711914	870.59515380859375	42.27199935913086	5.211999893188477	37.05999755859375	13.510666847229004	25.810665130615234	33.04533386230469	11.806666374206543	123	17	2	46.285118103027344	48	11	29	42
NA	29.8125	-114.39583333333333	0	21.70916748046875	15.585000038146973	54.6458625793457	501.99530029296875	36.65999984741211	8.140000343322754	28.520000457763672	16.06999969482422	25.301666259765625	28.411666870117188	16.06999969482422	93	24	0	104.19049072265625	65	1	4	65
NA	26.354166666666668	-108.72916666666667	0	24.567832946777344	17.24566650390625	57.264129638671875	500.5765075683594	38.652000427246094	8.53600025177002	30.11600112915039	30.101999282836914	23.22599983215332	30.37733268737793	18.394001007080078	515	148	1	117.58499908447266	375	8	294	65
NA	26.4375	-108.72916666666667	0	24.713666915893555	16.562000274658203	56.44853210449219	478.8759460449219	38.736000061035156	9.395999908447266	29.34000015258789	29.857332229614258	23.645334243774414	30.25066566467285	18.752666473388672	546	160	1	118.80802917480469	398	10	319	67
NA	31.145833333333336	-112.72916666666667	0	22.417165756225586	18.226333618164062	51.353355407714844	699.52337646484375	40.555999755859375	5.064000129699707	35.492000579833984	31.15133285522461	24.689998626708984	31.15133285522461	14.192000389099121	185	38	1	65.6810073852539	84	6	84	49
NA	31.729166666666668	-113.52083333333333	0	22.52983283996582	16.025667190551758	49.67658615112305	668.02520751953125	39.20000076293945	6.940000057220459	32.26000213623047	28.45400047302246	24.446666717529297	30.865333557128906	14.729999542236328	144	27	1	61.53845977783203	64	5	61	42
NA	26.9375	-112.85416666666667	0	21.579500198364258	17.590333938598633	60.79048156738281	424.611083984375	37.007999420166016	8.072000503540039	28.935998916625977	27.349332809448242	21.728666305541992	27.349332809448242	16.695999145507812	127	26	0	78.1290283203125	61	0	61	44
NA	25.104166666666668	-111.35416666666667	0	22.508333206176758	17.078001022338867	59.47207260131836	466.15118408203125	36.992000579833984	8.276000022888184	28.715999603271484	28.67066764831543	23.056665420532227	28.67066764831543	17.09866714477539	189	54	0	111.98461151123047	128	2	128	39
NA	30.1875	-111.0625	0	20.042333602905273	18.993999481201172	55.46017074584961	619.48114013671875	37.6879997253418	3.440000057220459	34.24800109863281	27.398666381835938	18.62933349609375	27.65799903869629	12.670666694641113	423	118	2	101.76775360107422	267	21	232	80
NA	29.0625	-113.9375	0	19.325834274291992	16.878334045410156	58.49159622192383	448.2832336425781	35.36399841308594	6.507999897003174	28.855998992919922	14.5426664352417	19.06533432006836	25.6113338470459	14.5426664352417	125	24	0	66.65084075927734	61	4	25	61
NA	32.979166666666664	-113.10416666666667	0	23.350000381469727	17.157333374023438	44.923892974853516	827.86309814453125	43.07600021362305	4.883999824523926	38.19200134277344	33.316001892089844	26.702665328979492	33.547332763671875	13.501999855041504	153	24	1	52.73012161254883	58	7	39	48
NA	32.3125	-111.77083333333333	0	20.829500198364258	17.975000381469727	47.37744140625	777.21173095703125	40.071998596191406	2.131999969482422	37.939998626708984	29.98200035095215	24.159334182739258	30.411998748779297	11.473999977111816	263	49	4	62.697872161865234	121	14	96	67
NA	28.645833333333336	-109.35416666666667	0	18.525165557861328	17.847665786743164	55.79487991333008	522.49066162109375	34.43199920654297	2.444000005722046	31.987998962402344	24.227333068847656	17.48466682434082	24.827999114990234	12.199999809265137	857	235	8	100.90514373779297	538	40	490	147
NA	34.145833333333336	-111.8125	0	17.767333984375	17.33066749572754	46.52278137207031	767.98724365234375	37.895999908447266	0.6439999938011169	37.25199890136719	9.996000289916992	20.384666442871094	27.446666717529297	8.925333023071289	486	62	7	43.83953094482422	160	39	118	154
NA	31.1875	-108.5625	0	15.974332809448242	17.558666229248047	48.477821350097656	727.18109130859375	34.36800003051758	-1.8519999980926514	36.220001220703125	24.01333236694336	19.898000717163086	25.022666931152344	7.164000034332275	342	76	4	76.35503387451172	188	25	157	63
NA	29.854166666666668	-115.47916666666667	0	18.54083251953125	16.241666793823242	63.762821197509766	367.5248107910156	32.29600143432617	6.823999881744385	25.472002029418945	14.53266716003418	20.46666717529297	23.60466766357422	14.53266716003418	151	30	0	85.82341766357422	87	2	14	87
NA	34.395833333333336	-115.4375	0	22.991666793823242	16.520666122436523	41.90935516357422	862.6192626953125	43.327999114990234	3.9079999923706055	39.41999816894531	33.2313346862793	26.80066680908203	33.740665435791016	12.726666450500488	80	14	1	48.59249496459961	31	6	23	24
NA	34.854166666666664	-114.85416666666667	0	20.520999908447266	13.642666816711426	38.97904968261719	830.02569580078125	39.487998962402344	4.48799991607666	35	12.220000267028809	23.69333267211914	30.989999771118164	10.838666915893555	171	26	2	47.37882995605469	61	14	44	57
NA	27.020833333333336	-112.85416666666667	0	21.591999053955078	17.273334503173828	60.21100997924805	431.2740478515625	36.92399978637695	8.236000061035156	28.687999725341797	27.431333541870117	21.793333053588867	27.431333541870117	16.63800048828125	128	27	0	80.10197448730469	63	0	63	43
NA	28.270833333333336	-109.02083333333333	0	15.147833824157715	17.904333114624023	56.17574691772461	509.60321044921875	30.667999267578125	-1.2039999961853027	31.871999740600586	20.753334045410156	14.359999656677246	21.341999053955078	8.938667297363281	1039	278	14	98.647918701171875	641	52	602	166
NA	32.729166666666664	-108.47916666666667	0	12.761333465576172	18.297332763671875	49.75346374511719	732.75457763671875	31.739999771118164	-5.035999774932861	36.7760009765625	21.29133415222168	16.154666900634766	22.020000457763672	4.113333225250244	390	75	8	66.65721893310547	196	32	161	85
NA	35.645833333333336	-108.39583333333333	0	8.286333084106445	17.114665985107422	43.67769241333008	815.30926513671875	28.860000610351562	-10.324000358581543	39.18400192260742	17.871999740600586	11.828666687011719	18.486000061035156	-1.5839999914169312	329	55	14	45.27678298950195	139	47	118	69
NA	28.4375	-109.72916666666667	0	22.68400001525879	18.329999923706055	56.953765869140625	515.30010986328125	38.847999572753906	6.664000034332275	32.183998107910156	28.30266571044922	21.617334365844727	28.8439998626709	16.395334243774414	663	191	3	111.79875946044922	448	22	396	110
NA	26.1875	-108.77083333333333	0	24.930999755859375	16.8353328704834	56.68462371826172	503.4625549316406	38.947998046875	9.248000144958496	29.699996948242188	30.46466636657715	23.715999603271484	30.799999237060547	18.69266700744629	478	137	1	116.55811309814453	348	8	261	59
NA	31.354166666666668	-113.0625	0	22.315166473388672	18.25433349609375	50.92148208618164	709.1607666015625	40.428001403808594	4.579999923706055	35.847999572753906	28.318666458129883	24.59000015258789	31.248001098632812	13.974666595458984	147	27	1	60.559329986572266	65	5	61	41
NA	34.729166666666664	-111.02083333333333	0	10.738166809082031	17.998332977294922	46.0362548828125	785.11090087890625	31.503999710083008	-7.5920000076293945	39.09600067138672	20.566665649414062	13.094666481018066	20.566665649414062	1.4566665887832642	466	69	9	43.847660064697266	180	49	180	117
NA	30.5625	-112.02083333333333	0	21.74683380126953	17.852333068847656	51.347023010253906	694.622314453125	39.42399978637695	4.656000137329102	34.76799774169922	30.100666046142578	24.378665924072266	30.296001434326172	13.434666633605957	249	62	2	88.70162200927734	144	10	121	56
NA	34.604166666666664	-114.97916666666667	0	21.18983268737793	14.930999755859375	40.59543228149414	836.5634765625	40.69200134277344	3.9119999408721924	36.78000259399414	31.301334381103516	24.555334091186523	31.7239990234375	11.387999534606934	137	22	1	48.98367691040039	49	10	36	43
NA	34.020833333333336	-111.3125	0	18.096500396728516	17.03499984741211	44.75357437133789	805.29864501953125	38.52799987792969	0.46400001645088196	38.06399917602539	10.089333534240723	21.118667602539062	28.22533416748047	8.682666778564453	482	59	6	44.31975555419922	161	36	108	157
NA	33.479166666666664	-111.47916666666667	0	21.11400032043457	15.596000671386719	43.89282989501953	786.98638916015625	40.040000915527344	4.507999897003174	35.53200149536133	12.916000366210938	23.663999557495117	30.767333984375	11.940667152404785	378	49	4	46.4141845703125	122	25	119	122
NA	29.854166666666668	-111.02083333333333	0	20.460500717163086	19.325000762939453	55.83323669433594	616.54241943359375	38.124000549316406	3.51200008392334	34.61199951171875	27.90333366394043	22.76799964904785	28.161334991455078	13.254667282104492	389	111	2	105.85888671875	255	16	215	71
NA	34.895833333333336	-110.39583333333333	0	12.93516731262207	18.2896671295166	44.57849884033203	860.44964599609375	34.47600173950195	-6.552000045776367	41.02799987792969	23.118000030517578	16.700666427612305	23.748666763305664	2.562666654586792	235	41	6	51.309226989746094	104	25	80	47
NA	28.770833333333336	-109.97916666666667	0	22.190000534057617	19.96666717529297	57.67379379272461	551.04986572265625	39.459999084472656	4.840000152587891	34.619998931884766	28.297332763671875	21.14666748046875	28.779333114624023	15.409333229064941	585	172	4	112.76209259033203	397	21	354	95
NA	26.270833333333336	-112.3125	0	22.363666534423828	16.894001007080078	61.55808639526367	419.83447265625	36.38399887084961	8.940000534057617	27.443998336791992	28.18000030517578	22.031333923339844	28.18000030517578	17.700000762939453	126	27	0	80.682769775390625	61	1	61	45
NA	31.6875	-108.97916666666667	0	13.874333381652832	16.849332809448242	49.70304870605469	676.49530029296875	31.275999069213867	-2.624000072479248	33.89999771118164	21.70599937438965	16.8886661529541	22.25933265686035	5.75333309173584	444	98	7	73.59016418457031	233	33	197	95
NA	26.854166666666668	-112.89583333333333	0	21.493499755859375	18.257665634155273	62.49201583862305	409.0097351074219	37.03199768066406	7.815999984741211	29.21599769592285	25.9739990234375	21.487333297729492	27.099332809448242	16.833999633789062	122	24	0	75.10295867919922	56	0	55	45
NA	32.854166666666664	-110.60416666666667	0	19.21066665649414	15.71399974822998	44.91767501831055	773.7767333984375	37.380001068115234	2.3959999084472656	34.98400115966797	28.286666870117188	22.579334259033203	28.768667221069336	9.996000289916992	388	59	5	51.317195892333984	148	23	116	117
NA	32.020833333333336	-109.47916666666667	0	15.741499900817871	18.875667572021484	51.67451477050781	699.0609130859375	34.58399963378906	-1.944000005722046	36.52799987792969	23.794666290283203	19.01333236694336	24.415332794189453	7.414666652679443	407	87	7	73.47974395751953	212	29	178	90
NA	35.0625	-113.60416666666667	0	16.16866683959961	15.295333862304688	42.993404388427734	779.99322509765625	35.45600128173828	-0.12000000476837158	35.57600021362305	25.739334106445312	18.939332962036133	26.05466651916504	7.12333345413208	295	48	6	45.62840270996094	106	28	86	86
NA	28.3125	-110.60416666666667	0	24.48466682434082	17.479999542236328	55.260498046875	580.13916015625	39.27199935913086	7.639999866485596	31.631999969482422	31.30066680908203	23.236000061035156	31.30066680908203	17.357999801635742	362	103	1	118.40345764160156	267	6	267	48
NA	33.729166666666664	-109.85416666666667	0	10.142000198364258	16.407333374023438	47.67910385131836	698.6082763671875	28.520000457763672	-5.892000198364258	34.41200256347656	18.6026668548584	12.802000045776367	19.014665603637695	2.0959999561309814	566	92	15	49.99055862426758	233	52	194	142
NA	25.979166666666668	-108.52083333333333	0	24.959333419799805	16.42133331298828	58.522216796875	438.4819030761719	38.327999114990234	10.267999649047852	28.059999465942383	29.582000732421875	23.96066665649414	30.06599998474121	19.530000686645508	582	175	1	123.8989028930664	441	9	333	64
NA	30.020833333333336	-115.6875	0	17.17366600036621	13.669333457946777	63.190338134765625	311.4823303222656	28.61199951171875	6.980000019073486	21.631999969482422	13.832666397094727	18.562667846679688	21.495332717895508	13.832666397094727	179	34	0	86.57890319824219	102	4	14	102
NA	35.5625	-115.3125	0	17.767166137695312	13.842333793640137	37.96164321899414	852.5826416015625	37.540000915527344	1.0759999752044678	36.4640007019043	9.266666412353516	20.939332962036133	28.479333877563477	7.715333461761475	169	26	3	46.23271560668945	60	16	47	55
NA	34.854166666666664	-111.85416666666667	0	15.858333587646484	16.42133331298828	44.053367614746094	795.92266845703125	36.215999603271484	-1.0600000619888306	37.2760009765625	25.617332458496094	18.69066619873047	25.92599868774414	6.645999908447266	478	57	9	36.42666244506836	153	55	115	137
NA	32.0625	-114.22916666666667	0	22.788333892822266	15.669333457946777	46.479984283447266	720.4588623046875	39.69200134277344	5.980000019073486	33.71200180053711	28.987333297729492	25.235332489013672	31.69466781616211	14.204000473022461	81	13	0	57.475013732910156	37	3	30	26
NA	32.604166666666664	-115.39583333333333	0	23.36516571044922	16.990999221801758	46.668312072753906	752.92431640625	42.540000915527344	6.131999969482422	36.40800094604492	14.470666885375977	25.98933219909668	32.68600082397461	14.470666885375977	65	11	0	55.77959442138672	26	2	20	26
NA	27.3125	-113.10416666666667	0	21.332000732421875	17.713333129882812	60.38087463378906	429.8918151855469	36.9119987487793	7.575999736785889	29.33599853515625	25.959999084472656	21.48200035095215	27.149333953857422	16.408666610717773	103	21	0	75.56898498535156	48	0	47	38
NA	31.354166666666668	-108.47916666666667	0	15.928166389465332	17.82433319091797	48.525352478027344	733.16534423828125	34.624000549316406	-2.1080000400543213	36.73200225830078	23.977333068847656	19.961999893188477	25.03466796875	7.052000045776367	330	73	4	76.9679183959961	183	24	151	61
NA	30.020833333333336	-108.72916666666667	0	14.416666984558105	16.082666397094727	50.114253997802734	601.60406494140625	30.92799949645996	-1.1640000343322754	32.09199905395508	20.97533416748047	13.607999801635742	21.76533317565918	7.0320000648498535	708	149	7	74.30486297607422	351	51	319	177
NA	35.020833333333336	-112.5625	0	12.398666381835938	16.874666213989258	47.19394302368164	727.593017578125	31.988000869750977	-3.7679998874664307	35.75600051879883	21.40133285522461	14.820667266845703	21.601333618164062	3.9686667919158936	394	63	10	45.855403900146484	158	43	130	95
NA	31.604166666666668	-113.6875	0	22.617000579833984	16.702667236328125	49.316959381103516	691.591552734375	39.231998443603516	5.36400032043457	33.86799621582031	28.639333724975586	24.78533363342285	31.340667724609375	14.472000122070312	90	15	0	59.46177673339844	41	3	33	29
NA	33.770833333333336	-112.47916666666667	0	21.411500930786133	17.937665939331055	46.11699676513672	814.478515625	41.895999908447266	3	38.895999908447266	13.350666999816895	24.818666458129883	31.649999618530273	11.851333618164062	267	39	3	50.862083435058594	93	15	65	88
NA	28.854166666666668	-111.97916666666667	0	21.402206420898438	15.041666984558105	52.334903717041016	579.91217041015625	35.52941131591797	6.788235187530518	28.74117660522461	29.03333282470703	22.203922271728516	29.03333282470703	14.748039245605469	136	36	1	88.30249786376953	77	3	77	38
NA	35.729166666666664	-108.64583333333333	0	10.164667129516602	17.968666076660156	43.989097595214844	844.18609619140625	31.631999969482422	-9.215999603271484	40.847999572753906	20.17133331298828	13.809332847595215	20.80733299255371	0.04266667366027832	248	45	9	54.3017692565918	113	30	93	46
NA	32.520833333333336	-110.64583333333333	0	17.394166946411133	15.199000358581543	45.96842575073242	716.19781494140625	34.619998931884766	1.555999994277954	33.06399917602539	25.637332916259766	20.65999984741211	26.296667098999023	8.943333625793457	496	79	8	53.61484146118164	203	34	163	139
NA	31.354166666666668	-113.14583333333333	0	22.573165893554688	17.71233367919922	51.245033264160156	681.607666015625	40.08399963378906	5.519999980926514	34.56399917602539	28.470666885375977	24.586000442504883	31.222000122070312	14.602666854858398	143	26	1	59.55467987060547	63	5	58	40
NA	29.604166666666668	-112.0625	0	21.153833389282227	18.062999725341797	52.840511322021484	669.22796630859375	38.27199935913086	4.0879998207092285	34.183998107910156	29.606000900268555	23.100000381469727	29.606000900268555	13.208666801452637	163	37	1	81.840789794921875	91	3	91	46
NA	33.104166666666664	-112.77083333333333	0	23.01883316040039	16.30233383178711	43.82347869873047	819.887939453125	42.507999420166016	5.308000087738037	37.20000076293945	32.875999450683594	26.36600112915039	33.189998626708984	13.322667121887207	173	28	1	52.07278060913086	63	9	45	56
NA	35.729166666666664	-114.14583333333333	0	17.75666618347168	14.773999214172363	38.69159698486328	890.39141845703125	38.41600036621094	0.23200000822544098	38.18400192260742	8.980000495910645	21.157333374023438	29.00666618347168	7.317333221435547	215	33	4	44.88206481933594	74	21	58	66
NA	34.520833333333336	-112.02083333333333	0	15.501500129699707	17.08366584777832	46.42805480957031	764.3953857421875	35.56399917602539	-1.2319999933242798	36.795997619628906	25.135334014892578	17.658666610717773	25.135334014892578	6.800000190734863	501	73	9	43.74075698852539	185	48	185	136
NA	34.520833333333336	-113.60416666666667	0	21.1113338470459	16.808666229248047	43.33470916748047	842.09423828125	41.62799835205078	2.8399999141693115	38.78799819946289	12.860666275024414	24.446666717529297	31.656665802001953	11.23799991607666	226	33	3	47.04518127441406	76	16	55	74
NA	28.354166666666668	-108.9375	0	15.740833282470703	18.387666702270508	54.88855743408203	549.99102783203125	31.947999954223633	-1.5520000457763672	33.5	21.70800018310547	15.150667190551758	22.381999969482422	8.974666595458984	992	271	13	101.07950592041016	622	49	587	146
NA	34.395833333333336	-114.14583333333333	0	22.46383285522461	15.320333480834961	40.80634307861328	856.581298828125	42.20800018310547	4.664000034332275	37.54399871826172	14.048666954040527	25.951332092285156	33.17533493041992	12.333333015441895	166	23	2	48.6849479675293	60	11	39	59
NA	35.479166666666664	-113.64583333333333	0	13.919333457946777	15.739999771118164	43.73680114746094	775.23260498046875	33.49599838256836	-2.492000102996826	35.987998962402344	23.589332580566406	16.410667419433594	23.681333541870117	4.896666526794434	295	50	7	45.78035354614258	112	33	93	78
NA	24.895833333333336	-111.14583333333333	0	22.4429988861084	17.437999725341797	60.27236557006836	458.22430419921875	37.099998474121094	8.168000221252441	28.93199920654297	28.350666046142578	23.200000762939453	28.350666046142578	17.067333221435547	233	70	0	116.59085083007812	161	2	161	45
NA	31.5625	-110.97916666666667	0	17.89150047302246	17.801000595092773	51.80733108520508	658.71527099609375	35.400001525878906	1.0399999618530273	34.36000061035156	25.64666748046875	20.562665939331055	26.06333351135254	10.111332893371582	481	117	5	82.40288543701172	263	26	222	105
NA	32.354166666666664	-111.14583333333333	0	20.808332443237305	15.65333366394043	45.23038864135742	752.96502685546875	38.47600173950195	3.868000030517578	34.608001708984375	29.569334030151367	24.17733383178711	30.038000106811523	11.808666229248047	305	55	5	59.229366302490234	137	19	110	79
NA	34.6875	-114.52083333333333	0	21.741167068481445	12.75100040435791	36.61555099487305	852.17987060546875	40.4640007019043	5.639999866485596	34.82400131225586	13.372666358947754	25.280000686645508	32.48466491699219	11.733333587646484	154	22	2	47.235843658447266	56	12	37	53
NA	33.020833333333336	-114.0625	0	22.195833206176758	13.635666847229004	42.194786071777344	745.718994140625	39.38800048828125	7.072000026702881	32.316001892089844	31.338001251220703	24.810667037963867	31.470001220703125	13.534667015075684	166	25	1	53.84313201904297	68	8	44	49
NA	29.104166666666668	-109.3125	0	20.918498992919922	18.055665969848633	52.542388916015625	607.42291259765625	38.14799880981445	3.7839999198913574	34.36399841308594	27.36400032043457	20.15333366394043	28.091999053955078	13.380000114440918	620	177	7	100.53461456298828	382	32	358	108
NA	29.0625	-112.3125	0	20.682666778564453	14.430665969848633	50.62681579589844	594.3775634765625	35.099998474121094	6.5960001945495605	28.503997802734375	28.307998657226562	21.94066619873047	28.307998657226562	13.751333236694336	157	36	1	80.7584457397461	85	3	85	45
NA	35.729166666666664	-109.39583333333333	0	9.205333709716797	16.827999114990234	41.78170394897461	859.8917236328125	30.41200065612793	-9.86400032043457	40.2760009765625	19.6113338470459	12.45199966430664	19.85333251953125	-1.2366665601730347	302	47	9	45.389404296875	122	34	98	64
NA	33.979166666666664	-113.4375	0	20.888166427612305	15.15233325958252	42.730777740478516	810.78973388671875	39.599998474121094	4.139999866485596	35.459999084472656	30.996665954589844	23.422000885009766	30.996665954589844	11.526666641235352	250	40	3	49.82341766357422	91	15	91	76
NA	29.854166666666668	-109.52083333333333	0	19.470333099365234	17.994667053222656	53.15060043334961	607.0550537109375	36.667999267578125	2.812000036239624	33.85599899291992	26.07266616821289	18.577333450317383	26.76533317565918	12.068000793457031	586	162	6	93.739471435546875	340	36	313	120
NA	27.729166666666668	-114.14583333333333	0	19.260156631469727	12.485937118530273	57.02968978881836	326.47003173828125	30.118749618530273	8.225000381469727	21.893749237060547	15.53125	19.023958206176758	23.678125381469727	15.53125	68	17	0	76.57438659667969	37	1	12	37
NA	35.9375	-114.8125	0	20.118000030517578	14.213333129882812	37.37596893310547	899.38250732421875	40.5359992980957	2.507999897003174	38.02799987792969	11.41533374786377	24.187334060668945	31.39466667175293	9.399999618530273	146	21	2	48.559383392333984	57	13	36	47
NA	27.729166666666668	-113.6875	0	20.491500854492188	17.378334045410156	61.42490005493164	395.34686279296875	34.880001068115234	6.5879998207092285	28.292001724243164	15.911999702453613	20.51799964904785	25.780000686645508	15.911999702453613	81	18	0	70.27117156982422	41	1	22	41
NA	27.0625	-109.6875	0	23.085500717163086	16.74566650390625	55.7594108581543	564.4345703125	37.104000091552734	7.072000026702881	30.031999588012695	29.85066795349121	21.003999710083008	29.85066795349121	16.36400032043457	354	97	1	108.22381591796875	243	6	243	53
NA	29.479166666666668	-110.14583333333333	0	20.453332901000977	18.65133285522461	53.70690155029297	609.44744873046875	37.97600173950195	3.247999906539917	34.72800064086914	27.309999465942383	19.356666564941406	27.833999633789062	13.050666809082031	583	170	3	107.95768737792969	384	23	337	99
NA	33.479166666666664	-108.52083333333333	0	7.425666332244873	20.18466567993164	52.47677230834961	700.746826171875	27.384000778198242	-11.079999923706055	38.4640007019043	15.675333023071289	10.409333229064941	16.20599937438965	-0.9640001654624939	495	96	12	67.30256652832031	252	48	209	94
NA	34.270833333333336	-109.35416666666667	0	11.206832885742188	19.62566566467285	50.1627311706543	753.44915771484375	31.29599952697754	-7.828000068664551	39.124000549316406	20.060667037963867	14.5426664352417	20.632667541503906	2.1740000247955322	313	68	9	69.94078826904297	163	32	136	52
NA	31.145833333333336	-111.39583333333333	0	19.35733413696289	18.17799949645996	53.15826416015625	635.92108154296875	37.012001037597656	2.815999984741211	34.19599914550781	26.881999969482422	21.940000534057617	27.295333862304688	11.88599967956543	414	96	5	84.85205078125	230	23	198	93
NA	32.645833333333336	-113.85416666666667	0	22.671667098999023	18.243999481201172	46.856380462646484	802.9892578125	42.33599853515625	3.4000000953674316	38.935997009277344	29.08333396911621	25.845333099365234	32.54133224487305	13.04800033569336	112	18	1	49.57486343383789	44	6	26	33
NA	34.354166666666664	-112.35416666666667	0	12.16433334350586	14.814666748046875	45.561161041259766	678.20599365234375	29.899999618530273	-2.615999937057495	32.51599884033203	20.771333694458008	13.951333999633789	20.773332595825195	4.553333282470703	545	88	10	50.084415435791016	218	48	176	143
NA	27.9375	-110.4375	0	24.741666793823242	15.255332946777344	53.75381851196289	535.280517578125	38.04399871826172	9.663999557495117	28.3799991607666	30.959999084472656	23.57200050354004	30.959999084472656	18.134000778198242	370	100	1	109.97483825683594	260	9	260	65
NA	33.1875	-115.10416666666667	0	21.792667388916016	14.980666160583496	43.306739807128906	771.88214111328125	40.391998291015625	5.800000190734863	34.59199905395508	31.293333053588867	24.54133415222168	31.43466567993164	12.788000106811523	118	20	1	53.075401306152344	43	6	31	41
NA	34.854166666666664	-114.6875	0	22.72483253479004	13.872333526611328	37.95232391357422	870.630126953125	42.19599914550781	5.644000053405762	36.551998138427734	14.243332862854004	26.447999954223633	33.67599868774414	12.442667007446289	125	18	1	49.75394821166992	48	9	29	43
NA	32.3125	-109.27083333333333	0	16.926666259765625	19.634666442871094	49.95589828491211	778.00006103515625	36.67599868774414	-2.628000020980835	39.30399703979492	25.9146671295166	20.698665618896484	26.606666564941406	7.612666606903076	280	52	5	66.7575912475586	138	19	112	66
NA	30.0625	-114.8125	0	18.296667098999023	17.08066749572754	55.035011291503906	549.19158935546875	36.03200149536133	4.995999813079834	31.036001205444336	12.247333526611328	18.80933380126953	25.74933433532715	12.247333526611328	123	21	0	59.0991096496582	52	4	36	52
NA	26.8125	-112.97916666666667	0	21.45050048828125	17.816999435424805	63.2256965637207	387.68463134765625	36.599998474121094	8.420000076293945	28.17999839782715	25.8439998626709	21.246000289916992	26.80933380126953	17.10333251953125	112	20	0	72.57575988769531	48	0	46	45
NA	29.895833333333336	-108.60416666666667	0	14.758166313171387	16.59433364868164	50.013057708740234	621.7373046875	31.700000762939453	-1.4800000190734863	33.18000030517578	21.46066665649414	14.178666114807129	22.31133270263672	7.063333034515381	669	146	8	77.62809753417969	344	47	314	160
NA	34.895833333333336	-110.85416666666667	0	12.821499824523926	18.47100067138672	45.87472915649414	823.00030517578125	34.06399917602539	-6.199999809265137	40.263999938964844	22.80266571044922	15.932666778564453	23.128000259399414	2.9793334007263184	306	49	8	46.398494720458984	127	32	100	69
NA	33.604166666666664	-112.89583333333333	0	22.083166122436523	17.508333206176758	45.876564025878906	808.09600830078125	42.21200180053711	4.047999858856201	38.16400146484375	31.92533302307129	25.10333251953125	32.1053352355957	12.56399917602539	221	33	2	52.26704788208008	79	11	54	73
NA	33.8125	-112.35416666666667	0	21.284500122070312	16.61166763305664	45.31772994995117	788.57281494140625	40.75199890136719	4.095999717712402	36.65599822998047	13.398666381835938	24.48200035095215	31.20133399963379	12.088666915893555	304	41	4	48.962669372558594	106	20	71	103
NA	31.520833333333336	-111.8125	0	19.314167022705078	18.28966522216797	50.849830627441406	707.09368896484375	37.599998474121094	1.6319999694824219	35.96799850463867	27.71466636657715	22.236000061035156	28.131999969482422	10.914666175842285	342	73	4	77.2121353149414	181	17	149	79
NA	34.0625	-110.97916666666667	0	11.696999549865723	17.232666015625	48.3411865234375	696.24249267578125	30.920000076293945	-4.727999687194824	35.64799880981445	20.55733299255371	13.456666946411133	20.55733299255371	3.7346668243408203	596	88	10	45.750892639160156	217	51	217	169
NA	32.229166666666664	-113.5625	0	22.468833923339844	16.637666702270508	47.01499557495117	748.7725830078125	40.65999984741211	5.271999835968018	35.38800048828125	28.66933250427246	25.203332901000977	31.689998626708984	13.612667083740234	133	21	1	53.80274963378906	55	6	35	39
NA	32.520833333333336	-114.27083333333333	0	21.842166900634766	14.19433307647705	43.91810989379883	721.81842041015625	38.91600036621094	6.5960001945495605	32.31999969482422	30.7586669921875	24.25	30.760665893554688	13.396666526794434	135	22	1	53.260650634765625	54	7	37	42
NA	35.6875	-112.89583333333333	0	10.192667007446289	16.042667388916016	44.346160888671875	759.707763671875	29.940000534057617	-6.236000061035156	36.176002502441406	19.61400032043457	12.673999786376953	19.715999603271484	1.1853333711624146	388	57	11	41.61511993408203	144	48	122	95
NA	26.895833333333336	-109.72916666666667	0	23.143333435058594	16.106000900268555	55.1273307800293	555.02801513671875	36.75199890136719	7.535999774932861	29.215999603271484	29.840665817260742	24.58933448791504	29.840665817260742	16.457332611083984	326	93	1	106.2485580444336	217	4	217	51
NA	35.020833333333336	-114.77083333333333	0	20.31133270263672	13.406000137329102	38.39060592651367	830.86090087890625	39.24399948120117	4.323999881744385	34.91999816894531	12.019333839416504	23.527334213256836	30.795333862304688	10.59333324432373	172	26	2	48.512855529785156	63	14	45	57
NA	30.229166666666668	-112.02083333333333	0	20.878000259399414	17.630001068115234	52.12275314331055	667.146484375	37.97999954223633	4.156000137329102	33.823997497558594	28.94333267211914	23.30266761779785	29.018667221069336	12.899333000183105	240	60	1	89.73265075683594	141	7	115	56
